,tweet
598,@MMFlint What is with the hatred though? How inhuman do you have to be for you to attack people during burials?  #FreePalestine #Zionists #Israel #Palestine #IsraeliCrimes
599,@Lau_Bast @USCPR_ 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing #SaveAlNaqab #SaveSheikhJarrah #Rohingya #Yemen #WhatsHappeninglnMyanmar🇲🇲🇾🇪
600,"The word “Nakba” means “catastrophe” in Arabic, and refers to the systematic ethnic cleansing of two-thirds of the Palestinian population by Zionist paramilitaries between 1947-1949 and the near-total destruction of Palestinian society #Nakba74 #FreePalestine #EndIsraeliApartheid https://t.co/8NvUGkCxFS"
601,"RT @AlisaGaylePiano: Hi @OntarioNDP as a Jew, I am hoping you will reconsider this policy and come out on the right side of history. Condem…"
602,RT @SaveSJarrah: @AJArabic 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndIsrae…
603,"RT @abierkhatib: Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral…"
604,"On May 15, 1948, Israel was established as a Jewish-majority state at the expense of the forced expulsion of about 750,000 Palestinians. The day has subsequently been commemorated annually as Nakba Day. #Nakba74 #FreePalestine #EndIsraeliApartheid https://t.co/PWllokJIZK"
605,RT @peacenotwar786: Hell waiting for #Israeli  murders #IsraeliCrimes https://t.co/AzMxxc5Xth
606,@MollyJongFast Truth 🥰❤️ Women deserve to control their bodies. I can’t believe I even have to say that! Where the Fuck are we? #FreePalestine #HumanRights #EndIsraeliApartheid
607,"RT @SaveSJarrah: Under the slogan ""Enough of 74 years of injustice and double standards""... Palestinians hold a festival at ""Manara Square""…"
608,RT @peacenotwar786: Hell waiting for #Israeli  murders #IsraeliCrimes https://t.co/AzMxxc5Xth
609,@AJArabic 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing #SaveAlNaqab #SaveSheikhJarrah #Rohingya #Yemen #WhatsHappeninglnMyanmar🇲🇲🇾🇪
610,"Under the slogan ""Enough of 74 years of injustice and double standards""... Palestinians hold a festival at ""Manara Square"" in Ramallah on the anniversary of the Nakba. #Nakba74 #FreePalestine #EndIsraeliApartheid #AlAqsa https://t.co/OeC2rRwNPH"
611,Hell waiting for #Israeli  murders #IsraeliCrimes https://t.co/wtrA2EVKAi https://t.co/AzMxxc5Xth
612,"RT @NesmaJa97: Mohammed Thabet, a Palestinian father from Rafah south of the Gaza Strip, named his daughters 'Shireen and Jenin' honoring t…"
613,"This should make your blood boil!

#ApartheidIsrael #Israel #Nakba #NakbaDay #BDS https://t.co/owZVrCJjOX"
614,RT @BDSmovement: The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of t…
615,@HoyPalestina @55Jotaele #ShireenAbuAqleh RIP you are in heaven #IsraeliCrimes #Israeli going to hell 🙈👿 https://t.co/Zb7vFE3Gwx
616,"RT @AlisaGaylePiano: Hi @OntarioNDP as a Jew, I am hoping you will reconsider this policy and come out on the right side of history. Condem…"
617,@michaeldickson This is about how moron Zionist with all criminal record works!!!! Shameless moral #FreePalestine #IsraeliCrimes https://t.co/al6KOLI26Z
618,"RT @zoolooy: @AliAbunimah ""On 21 July 2014 an Israeli rocket hit the Al-Salam tower in #Gaza City and killed, among others, German citizen…"
619,@GazaNownews @MohmedR79181345 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing #SaveAlNaqab #SaveSheikhJarrah #Rohingya #Yemen #WhatsHappeninglnMyanmar🇲🇲🇾🇪
620,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
621,@GazaNownews @MohmedR79181345 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing #SaveAlNaqab #SaveSheikhJarrah #Rohingya #Yemen #WhatsHappeninglnMyanmar🇲🇲🇾🇪
622,"@SquidDiddly1989 Allowing cold blooded killers to investigate themselves. Sure, that will work out. Worked out great for the family of murdered Rachel Corrie. #IsraeliCrimes #IsraeliTerrorism #IsraeliKillers #FreePalestine from the river to the sea"
623,RT @SaveSJarrah: @swilkinsonbc 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndI…
624,"RT @BDSmovement: #BDS Pressure Works!

@HP-branded companies end major contracts with apartheid Israel, including Aviv System for populatio…"
625,@AliAbunimah @MohmedR79181345 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing #SaveAlNaqab #SaveSheikhJarrah #Rohingya #Yemen #WhatsHappeninglnMyanmar🇲🇲🇾🇪
626,"RT @JustMeBeingMe4: @israelpolice Rioters? ...

Ah .....you mean the thugs ripping flags off a hearse......right?

Don't want to be called…"
627,@hswn78027311 @MohmedR79181345 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing #SaveAlNaqab #SaveSheikhJarrah #Rohingya #Yemen #WhatsHappeninglnMyanmar🇲🇲🇾🇪
628,@swilkinsonbc 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing #SaveAlNaqab #SaveSheikhJarrah #Rohingya #Yemen #WhatsHappeninglnMyanmar🇲🇲🇾🇪
629,"RT @AlisaGaylePiano: Hi @OntarioNDP as a Jew, I am hoping you will reconsider this policy and come out on the right side of history. Condem…"
630,RT @shaz1440: @Pal_action Wow! ELBIT makes 85% of Israeli arms. So the weapons are made in Britain and subsequently used to  slaughter Gaza…
631,"Hi @OntarioNDP as a Jew, I am hoping you will reconsider this policy and come out on the right side of history. Condemning Israeli Apartheid and supporting #BDS is not antisemitic. It is about human rights, antiracism and justice. #FreePalestine https://t.co/31mR8vnwaF"
632,@Real__Ari @RachelLSolomon7 No especially when they have no currency and they use electricity produced by #ApartheidIsrael
633,RT @kamelhawwash: #Palestinian students at Tel Aviv university marking 74 years of their #Nakba attacked by the #ApartheidIsrael police for…
634,"RT @Amal274161112: Today, we protest In Los Angeles against #IsraeliCrimes They will not silence us #ShireenAbuAqla and for #Nakba74 It was…"
635,"The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Palestinians is racist, enraging &amp; hypocritical.

As we mark #Nakba74 escalate #BDS pressure now!
#ColonialHypocrisyKills

https://t.co/6sBCvOZPae"
636,"RT @AlleghenyGreens: #BDS IS JUSTIFIED
WHILE PALESTINE IS OCCUPIED! https://t.co/DnWrAt4JPK"
637,"RT @rula_z: @yarahawari This is the story of every #Palestinian living under occupation. 

This is why no amount of oppression by #Aparthei…"
638,RT @kamelhawwash: #Palestinian students at Tel Aviv university marking 74 years of their #Nakba attacked by the #ApartheidIsrael police for…
639,"RT @LatuffCartoons: For #Israel, it's not enough to have shot dead Palestinian journalist #ShireenAbuAkleh.
It's necessary to brutalize the…"
640,"RT @NesmaJa97: Mohammed Thabet, a Palestinian father from Rafah south of the Gaza Strip, named his daughters 'Shireen and Jenin' honoring t…"
641,"RT @faik_oyunlu: Wake up muslim countries 
Before 
Christian terorism attacked to new zealand mosque 
Now 
Jewesh terorism attacking to #Al…"
642,RT @BDSmovement: The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of t…
643,"RT @JustMariTine: @wesstreeting I hope that the difficult three days you spent alone in an NHS hospital will help you to

*actually do some…"
644,"RT @NesmaJa97: We Will Never Forget Israeli Crimes 💔😭

Israeli massacres against Palestinian civilians without mercy 💔

Reham, a civilian,…"
645,"Since 1948, the dance has become the voice of the voiceless and is a resounding statement of Palestinian identity, existence and resistance. #FreePalestine #EndIsraeliApartheid #EthnicCleansing #Palestine #Dabke https://t.co/eO3N6EuYli"
646,RT @un__acceptable: RIP Journalist #ShireenAbuAkleh - Killed by an illegal #ApartheidIsrael occupation force sniper - and they don't even t…
647,"RT @SaveSJarrah: Since 1948, the dance has become the voice of the voiceless and is a resounding statement of Palestinian identity, existen…"
648,"Israel is a criminal #Apartheid state

#IsraeliCrimes
#FreePalestine
#BDS https://t.co/2hanmH1qQR"
649,"RT @NCTsmtown: Baby TEN Don't Stop

#BABYDONTSTOP #BDS
#TEN #TAEYONG
#NCT_U #NCT2018 https://t.co/fO8TW8QJkc"
650,look what you disgusting religious terrorists have done. putrid murderous zealots. #freePalestine #israelicrimes #terrorists https://t.co/ApEaeeXePl
651,RT @SaveSJarrah: @amnesty 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndIsrael…
652,RT @freedompalest1: All of us will execute right of return to our homeland which the UN acknowledged in resolution 194 in 1948 and reaffirm…
653,"Since 1948, the dance has become the voice of the voiceless and is a resounding statement of Palestinian identity, existence and resistance. 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndIsraeliApartheid https://t.co/fIStrvBJ6n"
654,"RT @GhalebM0nz1i7: 11-05-2022
#Palestine | video documenting the moment journalist #ShireenAbuAqleh 
was hit by an Israeli sniper's bullet,…"
655,RT @palestineDini: 8-year-old suzi Eshkuntana lost the ability to speak due to the trauma of spending 11 hours trapped under rubble as Isra…
656,"Fact
#Israel #IsraeliCrimes #IsraelTerrorism #IsraeliTerrorists #IsraelTerroristState #IsraeliAttackonAlAqsa https://t.co/66qcA8nwDC"
657,"@viejojudio @moderatedew @MamalehYoshi Palestine. you know, that place that a bunch of religious terrorists have been trying to Literally steal after murdering and mutilating the Actual population? #freePalestine #IsraeliCrimes #IsraeliTerrorists https://t.co/ev0qXuScyE"
658,RT @SaveSJarrah: @ranaahmed2929 @MohmedR79181345 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePale…
659,RT @Nomad_Olive: You'd have to be really morally depraved and devoid of any humanity to prioritize PR and self-image over not only the inte…
660,RT @BDSmovement: The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of t…
661,RT @kamelhawwash: #Palestinian students at Tel Aviv university marking 74 years of their #Nakba attacked by the #ApartheidIsrael police for…
662,"RT @NesmaJa97: Mohammed Thabet, a Palestinian father from Rafah south of the Gaza Strip, named his daughters 'Shireen and Jenin' honoring t…"
663,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
664,RT @BDSmovement: The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler…
665,@amnesty 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing #SaveAlNaqab #SaveSheikhJarrah #Rohingya #Yemen #WhatsHappeninglnMyanmar🇲🇲🇾🇪
666,"RT @swilkinsonbc: The Israeli regime launches hostile airstrikes on Syria’s northwestern province of Hama, killing at least 5 people, inclu…"
667,RT @Amar39773080: #NakbaDay #HumanRights #EthnicCleansing #DoubleStandards #ShireenAbuAqla #FreePalestine #Free #BDS #Activist  #Justice #A…
668,@ranaahmed2929 @MohmedR79181345 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing #SaveAlNaqab #SaveSheikhJarrah #Rohingya #Yemen #WhatsHappeninglnMyanmar🇲🇲🇾🇪
669,RT @AmnestyNZ: “The killing of veteran journalist Shirin Abu Akleh is a bloody reminder of the deadly system in which Israel locks Palestin…
670,"#NakbaDay #HumanRights #EthnicCleansing #DoubleStandards #ShireenAbuAqla #FreePalestine #Free #BDS #Activist  #Justice #Apartheid #BlackLivesMatter
#Palestine #Jerusalem #ICC4ISRAEL #UN #baffalo #Church #education #STATE #GunViolence #Nakba74
Why Talmud say blacks are monkeys.??"
671,@mmagadli 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing #SaveAlNaqab #SaveSheikhJarrah #Rohingya #Yemen #WhatsHappeninglnMyanmar🇲🇲🇾🇪
672,@Emannajee 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing #SaveAlNaqab #SaveSheikhJarrah #Rohingya #Yemen #WhatsHappeninglnMyanmar🇲🇲🇾🇪
673,"RT @PDissadent: Check the label when you shop🛒 #BoycottIsrael Look for origin. Boycott produce made in israel, West Bank, Jordan Valley, Go…"
