,tweet
9048,"Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral in Jerusalem"", and ""we will not let police officers be scapegoated""

Here’s the kind of justice under #ApartheidIsrael 
#ShireenAbuAqla"
9049,"If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we defend the witchfinder general’s right to defend the world from witches”

#ShireenAbuAqla #FreePalestine #BDS #ApartheidIsrael"
9050,"@Eesy20 That is the joke of the century.   🤣🤣
#EstablishmentMedia
#StarmerOut
#ApartheidIsrael"
9051,"@kareraas @AlJazeera How long will you hide the crimes of the occupation?  By doing this, you are helping the occupation to continue its heinous crimes against the citizens
#BoycottIsrael 🚫
 #EndIsraeliApartheid 🗣️
#FreePalestine 🇵🇸"
9052,"Those zionist thugs don't have red lines. They don't know what mercy means and for them every Palestinian is a target.
2/2

#IsraeliTerrorism
#IsraeliCrimes
#IsraeliApartheid
#BoycottIsrael
#EndIsraeliApartheid 🗣️
#FreePalestine 🇵🇸"
9053,"Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral in Jerusalem"", and ""we will not let police officers be scapegoated""

Here’s the kind of justice under #ApartheidIsrael 
#ShireenAbuAqla"
9054,"@SecBlinken How long will you hide the crimes of the occupation?  By doing this, you are helping the occupation to continue its heinous crimes against the citizens
#BoycottIsrael 🚫
 #EndIsraeliApartheid 🗣️
#FreePalestine"
9055,"@PalBint It is an absolute certainty that the murderer of  Shireen Abu Akleh can be identified.
 
It is an absolute certainty that #ApartheidIsrael will not make that information public.

It is an absolute certainty that this investigation should not be entrusted to #ApartheidIsrael"
9056,"The #IsraeliOccupation threatens to disrupt #ShireenAbuAkleh’s funeral should the mourners display Palestinian flags &amp; posters or chant nationalistic slogans. The insecurity of the oppressor is exposed: fear of our symbols, fear of our grief &amp; anger, fear of our very existence!"
9057,"@wesstreeting I thought your visit might at the very least have included a meeting with a Palestinian civil society organisation. It didn't. 
You picked a side. The side of #ApartheidIsrael. Not in my name @UKLabour"
9058,Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse to invest in Israel. #BDS
9059,"#Israel LIES to cover up the murder of a journalist, which is a violation of international law and a war crime. Journalists are protected civilians under international law. 
Israel is a Terrorist state.

#Palestine #FreePalestine #IsraeliCrimes #ApartheidIsrael #ShireenAbuAqleh https://t.co/fV5QY2oKlm"
9060,"Killing a reporter is a war crime.
Justice for shereen
#شيرين_ابو_عاقلة 
#Shereen_Abu_Aqleh 
#IsraeliCrimes https://t.co/KMNxZ5kn7h"
9061,"@kareraas @AlJazeera Why do you insist on hiding the truth.. By doing this, you are part of the crimes of the Israeli occupation.
#BoycottIsrael 
#FreePalaestine 
#EndIsraeliApartheid"
9062,This man is very respectful big abu terika #أبو_تريكة #IsraeliCrimes  #شرين_ابو_عاقلة #HumanRightsAct #Ukraine #Russian #Palestine #PalestineWillBeFree https://t.co/mbMQsK7Wom
9063,"@SecBlinken Why do you insist on hiding the truth.. By doing this, you are part of the crimes of the Israeli occupation.
#BoycottIsrael 
#FreePalaestine 
#EndIsraeliApartheid"
9064,"New wave of #terrorism against #Syria by #Israelis and #NATO states. #ApartheidIsrael bombs 4 Syrian provinces, US backed #SDF terrorists besiege Syrians in the NE and Turkey, with its #AlQaeda gangs, bombs local #Syrian defense units. Via @3arabiSouri  https://t.co/CdFLXsj4DI https://t.co/Z7R4pAiSnW"
9065,"@Persian70509610 Fun Fact # 301 

Only the Zionist Regime Occupying Palestine.   Would name Menachem ""Bomber"" Begin a known Terrorist as its P.M in 1977 

RIP the 91 innocent civilians Murdered by "" Bomber "" Begin &amp; Irgun in the 1946 Terrorist attack on a comercial Hotel.

#IsraeliCrimes https://t.co/hDR7QhRcAj"
9066,"The Israeli army's atrocities in Palestine and the martyrdom of Aljazeera reporter Shireen Abu Akleh  are reprehensible.

#ShireenAbuAkleh 
#AlJazeera 
#IsraeliCrimes https://t.co/EvA2TvF7wB"
9067,@PalBint You are Beautiful people. May god bless your efforts. 🙏 #FreePalestine #ApartheidIsrael 💙
9068,Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse to invest in Israel. #BDS
9069,@PalBint I think Starmer and Priti Patel will disown/dismiss you as antisemite &amp; @BBCNews will not have wall to wall coverage of your solidarity march with the Palestinian ppl. #FreePalestine #ApartheidIsrael 🙏💙
9070,"#zionism is the disease, dismantling #ApartheidIsrael is the cure and #FreePalestine by any means necessary!! https://t.co/d9BbEOWVmJ"
9071,"@OnlinePalEng #WorldMustStopIsrael
#standupforpalestine 
#BoycottIsrael for it's crimes , for what they have been doing with Palestinians , journalists , women , children , lives of civilians. https://t.co/4FRfAILSju"
9072,Narrm today. @FPMelbourne #freepalestine #bds https://t.co/8wUp3fyIwe
9073,"The first moment when the Palestinian journalist and correspondent of Al Jazeera channel Sherin Abu Aqla got killed by the Israeli occupation forces in Jenin this morning.
#IsraeliCrimes https://t.co/NVwaBAGvqS"
9074,"@kareraas @AlJazeera How long will you hide the crimes of the Zionist occupation?  This allows the Israeli occupation to continue its crimes against the Palestinians
#BoycottIsrael 🚫
 #EndIsraeliApartheid 🗣️
#FreePalestine 🇵🇸🇵🇸🇵🇸 https://t.co/zbMqocGOca https://t.co/Kdcs75KEUu"
9075,"@peterndoro The biggest fly 🪰 in the ointment in this saga is #America. They must stop aiding and abetting #IsraeliTerrorism! Then #Israel will face the music!

#ShireenAbukleh
#Shireen_Abu_Kleh
#JusticeForShireenAbukleh
#FreePalestine #BDS #EthnicCleansing #CrimesAgainstHumanity #WarCrimes"
9076,"New wave of #terrorism against #Syria by #Israelis and #NATO states. #ApartheidIsrael bombs 4 Syrian provinces, US backed #SDF terrorists besiege Syrians in the NE and Turkey, with its #AlQaeda gangs, bombs local #Syrian defense units. Via @3arabiSouri  https://t.co/CdFLXsj4DI https://t.co/Z7R4pAiSnW"
9077,"@OnlinePalEng Justice For All Palestinians !

#StopIsraeliTerror 
#StopIsraelApartheid 
#BoycottIsrael 

🇵🇸 #FreePalestine 🇵🇸"
9078,@lauferdaniel Wonder if @Newzroom405 and @N_Ayanda will cover this #BDS @BDSSouthAfrica @Africa4Pal #Newzroom405
9079,"@SecBlinken When will you stop hypocrisy and speak clearly and publicly about the crimes of the Israeli occupation against the Palestinians?
#IsraeliTerrorism #IsraeliCrimes
#BoycottIsrael #EndIsraeliApartheid 🗣️
#ShireenAbuAkleh #FreePalestine 🇵🇸
https://t.co/2JvYQ7UKDA"
9080,"Palestinian continue to feel the pain of the Nakba , 74 years of ongoing oppression, apartheid, genocide,  land theft  ,and  #WarCrimes it’s a  modern day humanitarian crisis that cannot continue to escalate.#NakbaDay #BDS https://t.co/YZOKNeCBYg"
9081,"New wave of #terrorism against #Syria by #Israelis and #NATO states. #ApartheidIsrael bombs 4 Syrian provinces, US backed #SDF terrorists besiege Syrians in the NE and Turkey, with its #AlQaeda gangs, bombs local #Syrian defense units. Via @3arabiSouri  https://t.co/CdFLXsj4DI https://t.co/Z7R4pAiSnW"
9082,@sue_lees @Rushdibbc And they weren't rioters they were mourners. #BDS
9083,@leftnotlabour @campbell582000 Boycott Israel. Pass it on. #BDS
9084,"@kareraas @AlJazeera By concealing this painful truth, you mean that you accept everything that the Israeli occupation does... and that you are participating in its countless crimes.
#BoycottIsrael 
#FreePalaestine 
#EndIsraeliApartheid"
9085,"New wave of #terrorism against #Syria by #Israelis and #NATO states. #ApartheidIsrael bombs 4 Syrian provinces, US backed #SDF terrorists besiege Syrians in the NE and Turkey, with its #AlQaeda gangs, bombs local #Syrian defense units. Via @3arabiSouri  https://t.co/CdFLXsj4DI https://t.co/Z7R4pAiSnW"
9086,"@SecBlinken By concealing this painful truth, you mean that you accept everything that the Israeli occupation does... and that you are participating in its countless crimes.
#BoycottIsrael 
#FreePalaestine 
#EndIsraeliApartheid"
9087,"""Stop all arms trade with Israel now!""
 💯 @jeremycorbyn #BDS 🇵🇸 https://t.co/dZumZZGLV1"
9088,"@abierkhatib Palestinians are humans. If We get attacked at our mosque for praying and We fight back, We are Ukrainian like “ defenders of our existence “ and NOT antisemite.
#ShireenAbuAqla 
#EndIsraeliApartheid 
#BDS"
9089,"Fk you &amp; all your silent enablers  Israel 
#IsraeliTerrorState #IsraeliCrimes #IsraeliApartheid #IsraeliOccupation #auspol https://t.co/I1N7lZCjlq"
9090,"Bring #Israel2ICC
#BDS4Israel #Justice4Palestine
#StopIsraeliApartheid #StateTerror
#EthnicCleansing #Annexation of #Palestine
fulfills UN resolution #194
#STOPtheBLOCKADE &amp; #IsraeliStateTerrorOnGaza!
https://t.co/XHxrLrVUyb
#BDS works well against #Israel as it did in S Africa"
9091,"New wave of #terrorism against #Syria by #Israelis and #NATO states. #ApartheidIsrael bombs 4 Syrian provinces, US backed #SDF terrorists besiege Syrians in the NE and Turkey, with its #AlQaeda gangs, bombs local #Syrian defense units. Via @3arabiSouri  https://t.co/CdFLXsj4DI https://t.co/Z7R4pAiSnW"
9092,I always felt the Bern. #IsraeliCrimes https://t.co/qAhOULGp5C
9093,"@ItsMrsRabbitToU Agreed. Israeli govt, apartheid thugs
#Palestine
#BDS"
9094,"@dianabuttu @subyroy Bring #Israel2ICC
#BDS4Israel #Justice4Palestine
#StopIsraeliApartheid #StateTerror
#EthnicCleansing #Annexation of #Palestine
fulfills UN resolution #194
#STOPtheBLOCKADE &amp; #IsraeliStateTerrorOnGaza!
https://t.co/XHxrLrVUyb
#BDS works well against #Israel as it did in S Africa"
9095,"""Stop all arms trade with Israel now!""
 💯 @jeremycorbyn #BDS 🇵🇸 https://t.co/dZumZZGLV1"
9096,"Hardcore Israeli MK Itamar Ben-Gvir and a group of settlers storm the yards of Rambam Hospital in Haifa where Daoud Zubeidi, a Palestinian detained by IOF soldiers after they wounded him in Jenin, is being treated. #FreePalestine #IsraeliCrimes #EndTheOccupation #news https://t.co/HgXHjMZzb0"
9097,"Palestinian continue to feel the pain of the Nakba , 74 years of ongoing oppression, apartheid, genocide,  land theft  ,and  #WarCrimes it’s a  modern day humanitarian crisis that cannot continue to escalate.#NakbaDay #BDS https://t.co/YZOKNeCBYg"
9098,"Killing journalists is a war crime 

#Shereen_Abu_Aqleh 
#IsraeliCrimes https://t.co/VGVoRDjDMg"
9099,"@jenlloyd001 Israel is an apartheid state,#BDS"
9100,"Bring #Israel2ICC
#BDS4Israel #Justice4Palestine
#StopIsraeliApartheid #StateTerror
#EthnicCleansing #Annexation of #Palestine
fulfills UN resolution #194
#STOPtheBLOCKADE &amp; #IsraeliStateTerrorOnGaza!
https://t.co/XHxrLrWsnJ
#BDS works well against #Israel as it did in S Africa"
9101,@leftnotlabour @campbell582000 Boycott Israel. Pass it on. #BDS
9102,"My contempt is not for the ardent #ApartheidIsrael apologists whose propaganda is predictable but 4the liberals who name injustice without flinching in Ukraine &amp; yet who approve headlines in the passive voice that #ShireenAbuAqla ""died"" rather than being shot in the head on duty."
9103,"Killing journalists is a war crime 

#Shereen_Abu_Aqleh 
#IsraeliCrimes https://t.co/VGVoRDjDMg"
9104,"New wave of #terrorism against #Syria by #Israelis and #NATO states. #ApartheidIsrael bombs 4 Syrian provinces, US backed #SDF terrorists besiege Syrians in the NE and Turkey, with its #AlQaeda gangs, bombs local #Syrian defense units. Via @3arabiSouri  https://t.co/CdFLXsj4DI https://t.co/Z7R4pAiSnW"
9105,"Baby Don't Stop, PLAY

Music Video ➫ 2018.2.27 0am (KST)
#BABYDONTSTOP #BDS
#TEN #TAEYONG
#NCT_U #NCT2018 https://t.co/ogmYZwMPRc"
9106,"That's so wrong &amp; that's why I believe in #BDS 
#FreePalestine from #TerroristIsrael https://t.co/8Dc2EB3zvJ"
9107,"Awawda is detained without trial or charge along with 530 Palestinians held by Israel - this is not democracy. I won't stop highlighting the ongoing injustices by #ApartheidIsrael until the West acts. Talk is cheap, its actions that count https://t.co/fK9aeGFehr via @AJEnglish"
9108,@gs_gsiki @JustinTrudeau Yes they’re suffering under #ApartheidIsrael . @JustinTrudeau never visited #Palestine after the 11 day war killing 243 with 100 woman &amp; innocent #Palestinian children  by #WarCriminals #Netanyahu Shame on you for taking #Canada From a peace country to cheering #ApartheidRegimes
9109,@israelpolice We don’t believe you. Any comments on Israeli Apartheid and the @BDSmovement ??? #bds
9110,"Write letter to @JustinTrudeau express rage at killing of #ShireenAbuAqla and Canadian silence &amp; complicity. End Canadian Support for Israeli military. #NoIDF4Canadians #Accountability #IsraeliCrimes 
 https://t.co/Efxv6Zq0bj"
9111,"Bring #Israel2ICC
#BDS4Israel #Justice4Palestine
#StopIsraeliApartheid #StateTerror
#EthnicCleansing #Annexation of #Palestine
fulfills UN resolution #194
#STOPtheBLOCKADE &amp; #IsraeliStateTerrorOnGaza!
https://t.co/XHxrLrVUyb
#BDS works well against #Israel as it did in S Africa"
9112,"Palestinian continue to feel the pain of the Nakba , 74 years of ongoing oppression, apartheid, genocide,  land theft  ,and  #WarCrimes it’s a  modern day humanitarian crisis that cannot continue to escalate.#NakbaDay #BDS https://t.co/YZOKNeCBYg"
9113,"A Palestinian young man identified as Walid Sharif has died of injuries he sustained in an Israeli occupation forces attack on the Al-Aqsa Mosque compound in occupied Jerusalem during the last month of Ramadan.
#FreePalestine 
#IsraeliTerrorism https://t.co/ENuHLqtk7v"
